4.45,-142.5923212,-106.6446924
4.45,-142.5923212,-88.34809243
4.45,-142.5923212,-70.05149243
4.45,-142.5923212,-51.75489243
4.45,-142.5923212,-33.45829243
4.45,-142.5923212,-15.16169243
4.45,-142.5923212,3.13490757
4.45,-142.5923212,21.43150757
4.45,-142.5923212,39.72810757
4.45,-142.5923212,58.02470757
4.45,-142.5923212,76.32130757
4.45,-142.5923212,94.61790757
4.45,-142.5923212,112.9145076
4.45,-142.5923212,131.2111076
4.45,-142.5923212,149.5077076
4.45,-142.5923212,167.8043076
4.45,-142.5923212,186.1009076
4.45,-142.5923212,204.3975076
4.45,-137.3923212,-207.4176282
4.45,-137.3923212,-189.1210282
4.45,-137.3923212,-170.8244282
4.45,-137.3923212,-152.5278282
4.45,-137.3923212,-134.2312282
4.45,-137.3923212,-115.9346282
4.45,-137.3923212,-97.63802823
4.45,-137.3923212,-79.34142823
4.45,-137.3923212,-61.04482823
4.45,-137.3923212,-42.74822823
4.45,-137.3923212,-24.45162823
4.45,-137.3923212,-6.15502823
4.45,-137.3923212,12.14157177
4.45,-137.3923212,30.43817177
4.45,-137.3923212,48.73477177
4.45,-137.3923212,67.03137177
4.45,-137.3923212,85.32797177
4.45,-137.3923212,103.6245718
4.45,-137.3923212,121.9211718
4.45,-137.3923212,140.2177718
4.45,-137.3923212,158.5143718
4.45,-137.3923212,176.8109718
4.45,-137.3923212,195.1075718
4.45,-137.3923212,213.4041718
4.45,-131.962912,-216.5575858
4.45,-131.962912,-198.2609352
4.45,-131.962912,-179.9642846
4.45,-131.962912,-161.667634
4.45,-131.962912,-143.3709834
4.45,-131.962912,-125.0743328
4.45,-131.962912,-106.7776822
4.45,-131.962912,-88.4810316
4.45,-131.962912,-70.184381
4.45,-131.962912,-51.8877304
4.45,-131.962912,-33.5910798
4.45,-131.962912,-15.2944292
4.45,-131.962912,3.0022214
4.45,-131.962912,21.298872
4.45,-131.962912,39.5955226
4.45,-131.962912,57.8921732
4.45,-131.962912,76.1888238
4.45,-131.962912,94.4854744
4.45,-131.962912,112.782125
4.45,-131.962912,131.0787756
4.45,-131.962912,149.3754262
4.45,-131.962912,167.6720768
4.45,-131.962912,185.9687274
4.45,-131.962912,204.265378
4.45,-131.962912,222.5620286
4.45,-126.762912,-225.56425
4.45,-126.762912,-207.2675994
4.45,-126.762912,-188.9709488
4.45,-126.762912,-170.6742982
4.45,-126.762912,-152.3776476
4.45,-126.762912,-134.080997
4.45,-126.762912,-115.7843464
4.45,-126.762912,-97.4876958
4.45,-126.762912,-79.1910452
4.45,-126.762912,-60.8943946
4.45,-126.762912,-42.597744
4.45,-126.762912,-24.3010934
4.45,-126.762912,-6.0044428
4.45,-126.762912,12.2922078
4.45,-126.762912,30.5888584
4.45,-126.762912,48.885509
4.45,-126.762912,67.1821596
4.45,-126.762912,85.4788102
4.45,-126.762912,103.7754608
4.45,-126.762912,122.0721114
4.45,-126.762912,140.368762
4.45,-126.762912,158.6654126
4.45,-126.762912,176.9620632
4.45,-126.762912,195.2587138
4.45,-126.762912,213.5553644
4.45,-121.562912,-216.5575858
4.45,-121.562912,-198.2609352
4.45,-121.562912,-179.9642846
4.45,-121.562912,-161.667634
4.45,-121.562912,-143.3709834
4.45,-121.562912,-125.0743328
4.45,-121.562912,-106.7776822
4.45,-121.562912,-88.4810316
4.45,-121.562912,-70.184381
4.45,-121.562912,-51.8877304
4.45,-121.562912,-33.5910798
4.45,-121.562912,-15.2944292
4.45,-121.562912,3.0022214
4.45,-121.562912,21.298872
4.45,-121.562912,39.5955226
4.45,-121.562912,57.8921732
4.45,-121.562912,76.1888238
4.45,-121.562912,94.4854744
4.45,-121.562912,112.782125
4.45,-121.562912,131.0787756
4.45,-121.562912,149.3754262
4.45,-121.562912,167.6720768
4.45,-121.562912,185.9687274
4.45,-121.562912,204.265378
4.45,-121.562912,222.5620286
4.45,-116.1015932,-225.7142282
4.45,-116.1015932,-207.4176282
4.45,-116.1015932,-189.1210282
4.45,-116.1015932,-170.8244282
4.45,-116.1015932,-152.5278282
4.45,-116.1015932,-134.2312282
4.45,-116.1015932,-115.9346282
4.45,-116.1015932,-97.63802823
4.45,-116.1015932,-79.34142823
4.45,-116.1015932,-61.04482823
4.45,-116.1015932,-42.74822823
4.45,-116.1015932,-24.45162823
4.45,-116.1015932,-6.15502823
4.45,-116.1015932,12.14157177
4.45,-116.1015932,30.43817177
4.45,-116.1015932,48.73477177
4.45,-116.1015932,67.03137177
4.45,-116.1015932,85.32797177
4.45,-116.1015932,103.6245718
4.45,-116.1015932,121.9211718
4.45,-116.1015932,140.2177718
4.45,-116.1015932,158.5143718
4.45,-116.1015932,176.8109718
4.45,-116.1015932,195.1075718
4.45,-116.1015932,213.4041718
4.45,-116.1015932,231.7007718
4.45,-110.9015932,-234.7208924
4.45,-110.9015932,-216.4242924
4.45,-110.9015932,-198.1276924
4.45,-110.9015932,-179.8310924
4.45,-110.9015932,-161.5344924
4.45,-110.9015932,-143.2378924
4.45,-110.9015932,-124.9412924
4.45,-110.9015932,-106.6446924
4.45,-110.9015932,-88.34809243
4.45,-110.9015932,-70.05149243
4.45,-110.9015932,-51.75489243
4.45,-110.9015932,-33.45829243
4.45,-110.9015932,-15.16169243
4.45,-110.9015932,3.13490757
4.45,-110.9015932,21.43150757
4.45,-110.9015932,39.72810757
4.45,-110.9015932,58.02470757
4.45,-110.9015932,76.32130757
4.45,-110.9015932,94.61790757
4.45,-110.9015932,112.9145076
4.45,-110.9015932,131.2111076
4.45,-110.9015932,149.5077076
4.45,-110.9015932,167.8043076
4.45,-110.9015932,186.1009076
4.45,-110.9015932,204.3975076
4.45,-110.9015932,222.6941076
4.45,-105.7015932,-225.7142282
4.45,-105.7015932,-207.4176282
4.45,-105.7015932,-189.1210282
4.45,-105.7015932,-170.8244282
4.45,-105.7015932,-152.5278282
4.45,-105.7015932,-134.2312282
4.45,-105.7015932,-115.9346282
4.45,-105.7015932,-97.63802823
4.45,-105.7015932,-79.34142823
4.45,-105.7015932,-61.04482823
4.45,-105.7015932,-42.74822823
